idx,program_id,record_id,tier,complexity,stage1_ok,stage2_source,stage3_ran,verdict,verdict_summary,syntax_ok,paragraph_score,identifier_score,judge_ran,judge_score,judge_detail
472,SQ106A,SQ106A,high,72.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
473,NC102A,NC102A,high,73.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
474,NC203A,NC203A,high,73.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
475,NC116A,NC116A,high,73.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
476,NC253A,NC253A,high,76.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
477,SQ101M,SQ101M,high,77.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
478,IX215A,IX215A,high,82.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.995,1.0,,,
479,IX209A,IX209A,high,83.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
480,NC251A,NC251A,high,84.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
481,NC202A,NC202A,high,91.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.998,1.0,,,
482,NC252A,NC252A,high,94.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
483,NC216A,NC216A,high,95.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
484,NC225A,NC225A,high,96.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
485,NC107A,NC107A,high,97.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
486,NC201A,NC201A,high,98.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
487,NC174A,NC174A,high,100.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
488,NC207A,NC207A,high,101.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.998,1.0,,,
489,NC217A,NC217A,high,108.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.998,1.0,,,
490,RL205A,RL205A,high,108.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
491,DB201A,DB201A,high,109.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.995,1.0,,,
492,NC223A,NC223A,high,113.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.998,1.0,,,
493,NC101A,NC101A,high,115.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
494,NC103A,NC103A,high,118.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.998,1.0,,,
495,NC175A,NC175A,high,118.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
496,NC170A,NC170A,high,119.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
497,NC172A,NC172A,high,124.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
498,NC173A,NC173A,high,126.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
499,NC177A,NC177A,high,130.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
500,SG201A,SG201A,high,131.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.998,1.0,,,
